channelGrouping,city,metro,visitNumber,browser,operatingSystem,isMobile,deviceCategory,campaign,source,medium,hits,pageviews,bounces,newVisits,transactionRevenue,month,quarterMonth,day,weekday,time_range
7,117,0,1,5,9,False,0,0,75,6,2,2,0,1,0.0,10,4,30,90,1
7,67,11,1,5,9,False,0,0,75,6,2,2,0,1,0.0,10,4,30,90,3
7,0,0,1,18,6,False,0,0,75,6,2,2,0,1,0.0,10,4,30,90,3
7,106,0,1,18,6,False,0,0,75,6,3,3,0,1,0.0,10,4,30,90,4
7,295,52,1,7,9,False,0,0,75,6,5,2,0,1,0.0,10,4,30,90,0
7,259,0,1,5,9,False,0,0,75,6,5,1,0,1,0.0,10,4,30,90,0
7,295,52,1,5,9,False,0,0,75,6,7,3,0,1,0.0,10,4,30,90,0
7,295,52,1,18,11,True,2,0,75,6,14,10,0,1,0.0,10,4,30,90,0
5,295,52,2,5,1,True,1,3,23,3,1,1,1,0,0.0,12,4,30,151,1
4,230,45,1,18,11,True,1,0,23,5,1,1,1,1,0.0,12,4,30,151,3
5,295,52,1,5,1,True,1,3,23,3,1,1,1,1,0.0,12,4,30,151,1
3,295,52,2,5,1,True,1,0,16,4,1,1,1,0,0.0,12,4,30,151,3
4,295,52,4,18,11,True,1,0,23,5,1,1,1,0,0.0,12,4,30,151,3
6,182,32,4,5,6,False,0,0,67,6,1,1,1,0,0.0,12,4,30,151,4
4,295,52,2,18,11,True,1,0,23,5,1,1,1,0,0.0,12,4,30,151,0
4,295,52,1,5,9,False,0,0,23,5,1,1,1,1,0.0,12,4,30,151,0
2,78,12,1,5,1,True,1,0,0,0,1,1,1,1,0.0,12,4,30,151,3
4,295,52,1,18,11,True,1,0,23,5,2,2,0,1,0.0,12,4,30,151,4
4,148,26,1,18,11,True,1,0,23,5,2,2,0,1,0.0,12,4,30,151,0
5,236,45,3,5,9,False,0,0,23,3,2,2,0,0,0.0,12,4,30,151,0
4,295,52,6,18,11,True,1,0,23,5,2,2,0,0,0.0,12,4,30,151,0
6,295,52,1,5,9,False,0,0,48,6,3,3,0,1,0.0,12,4,30,151,4
4,295,52,1,5,1,True,1,0,23,5,3,2,0,1,0.0,12,4,30,151,0
4,295,52,5,18,11,True,1,0,23,5,5,5,0,0,0.0,12,4,30,151,3
4,148,26,2,18,11,True,1,0,23,5,6,6,0,0,0.0,12,4,30,151,0
4,295,52,3,18,11,True,1,0,23,5,9,9,0,0,0.0,12,4,30,151,4
2,78,12,1,18,11,True,1,0,0,0,12,11,0,1,0.0,12,4,30,151,3
6,295,52,1,5,9,False,0,0,66,6,39,28,0,1,0.0,12,4,30,151,3
7,295,52,1,9,9,False,0,0,75,6,1,1,1,1,0.0,12,4,30,151,1
7,295,52,1,7,9,False,0,0,75,6,1,1,1,1,0.0,12,4,30,151,3
7,295,52,1,5,1,True,1,0,75,6,1,1,1,1,0.0,12,4,30,151,4
7,295,52,1,5,1,True,1,0,75,6,1,1,1,1,0.0,12,4,30,151,4
7,295,52,1,8,9,False,0,0,75,6,1,1,1,1,0.0,12,4,30,151,0
7,295,52,1,7,9,False,0,0,75,6,1,1,1,1,0.0,12,4,30,151,0
7,182,32,1,5,9,False,0,0,75,6,1,1,1,1,0.0,12,4,30,151,1
7,295,52,1,5,9,False,0,0,75,6,1,1,1,1,0.0,12,4,30,151,3
7,295,52,1,8,9,False,0,0,75,6,2,2,0,1,0.0,12,4,30,151,4
4,295,52,1,18,6,False,0,0,23,5,1,1,1,1,0.0,7,1,4,337,3
4,295,52,2,5,9,False,0,0,23,5,1,1,1,0,0.0,7,1,4,337,0
4,294,0,1,5,1,True,1,0,23,5,1,1,1,1,0.0,7,1,4,337,2
4,0,0,1,5,6,False,0,0,23,5,1,1,1,1,0.0,7,1,4,337,0
4,295,52,1,5,9,False,0,0,23,5,1,1,1,1,0.0,7,1,4,337,1
1,295,52,1,5,9,False,0,4,3,2,1,1,1,1,0.0,7,1,4,337,1
4,295,52,1,5,6,False,0,0,23,5,1,1,1,1,0.0,7,1,4,337,3
6,105,0,1,8,9,False,0,0,5,6,1,1,1,1,0.0,7,1,4,337,4
1,295,52,1,5,1,True,1,4,3,2,1,1,1,1,0.0,7,1,4,337,4
1,295,52,2,5,1,True,1,4,3,2,1,1,1,0,0.0,7,1,4,337,3
6,166,20,1,5,6,False,0,0,5,6,1,1,1,1,0.0,7,1,4,337,0
4,295,52,1,5,1,True,1,0,23,5,1,1,1,1,0.0,7,1,4,337,3
4,295,52,1,5,9,False,0,0,23,5,2,2,0,1,0.0,7,1,4,337,4
2,295,52,1,18,11,True,1,0,0,0,2,2,0,1,0.0,7,1,4,337,4
4,295,52,1,5,6,False,0,0,23,5,2,2,0,1,0.0,7,1,4,337,4
4,295,52,1,5,1,True,1,0,23,5,2,2,0,1,0.0,7,1,4,337,4
2,230,45,1,5,6,False,0,0,0,0,3,3,0,1,0.0,7,1,4,337,0
1,210,0,1,5,9,False,0,4,3,2,5,5,0,1,0.0,7,1,4,337,1
6,295,52,8,5,3,False,0,0,21,6,5,5,0,0,0.0,7,1,4,337,3
4,295,52,1,5,1,True,1,0,23,5,6,6,0,1,0.0,7,1,4,337,4
4,295,52,1,18,11,True,2,0,23,5,6,6,0,1,0.0,7,1,4,337,4
4,295,52,1,5,9,False,0,0,23,5,7,7,0,1,0.0,7,1,4,337,3
2,295,52,1,5,6,False,0,0,0,0,7,7,0,1,0.0,7,1,4,337,3
4,295,52,4,5,11,True,2,0,23,5,8,8,0,0,0.0,7,1,4,337,3
1,0,0,1,5,9,False,0,4,3,2,9,9,0,1,0.0,7,1,4,337,4
4,295,52,2,5,9,False,0,0,23,5,10,7,0,0,0.0,7,1,4,337,4
4,295,52,1,5,6,False,0,0,23,5,13,11,0,1,0.0,7,1,4,337,1
7,295,52,1,5,9,False,0,0,75,6,1,1,1,1,0.0,7,1,4,337,0
7,295,52,1,19,11,True,1,0,45,6,1,1,1,1,0.0,7,1,4,337,0
7,295,52,1,3,1,True,1,0,45,6,1,1,1,1,0.0,7,1,4,337,1
7,295,52,1,18,6,False,0,0,75,6,2,2,0,1,0.0,7,1,4,337,1
4,83,0,24,5,6,False,0,0,23,5,1,1,1,0,0.0,2,2,13,196,4
4,19,0,1,5,9,False,0,0,23,5,1,1,1,1,0.0,2,2,13,196,0
4,295,52,1,5,11,True,2,0,23,5,1,1,1,1,0.0,2,2,13,196,3
4,295,52,1,5,6,False,0,0,23,5,1,1,1,1,0.0,2,2,13,196,4
4,295,52,1,8,5,False,0,0,23,5,1,1,1,1,0.0,2,2,13,196,1
6,172,45,2,5,9,False,0,0,48,6,1,1,1,0,0.0,2,2,13,196,3
4,295,52,2,5,9,False,0,0,23,5,1,1,1,0,0.0,2,2,13,196,4
4,225,41,19,18,11,True,1,0,23,5,1,1,1,0,0.0,2,2,13,196,3
4,295,52,1,5,3,False,0,0,23,5,1,1,1,1,0.0,2,2,13,196,3
4,250,0,1,5,9,False,0,0,23,5,1,1,1,1,0.0,2,2,13,196,1
4,295,52,1,8,9,False,0,0,23,5,1,1,1,1,0.0,2,2,13,196,3
2,172,45,1,5,9,False,0,0,0,0,1,1,1,1,0.0,2,2,13,196,0
4,182,32,1,5,1,True,1,0,23,5,2,2,0,1,0.0,2,2,13,196,0
6,295,52,2,5,6,False,0,0,48,6,2,2,0,0,0.0,2,2,13,196,0
2,172,45,1,5,6,False,0,0,0,0,2,2,0,1,0.0,2,2,13,196,2
2,295,52,1,5,1,True,1,0,0,0,2,2,0,1,0.0,2,2,13,196,1
4,295,52,1,18,11,True,1,0,23,5,2,2,0,1,0.0,2,2,13,196,0
4,225,41,20,18,11,True,1,0,23,5,2,2,0,0,0.0,2,2,13,196,0
6,246,0,1,5,9,False,0,0,5,6,2,2,0,1,0.0,2,2,13,196,0
4,295,52,1,5,6,False,0,0,23,5,3,3,0,1,0.0,2,2,13,196,4
4,172,45,1,5,9,False,0,0,23,5,4,4,0,1,0.0,2,2,13,196,3
4,38,0,2,5,6,False,0,0,23,5,8,5,0,0,0.0,2,2,13,196,1
4,250,0,1,18,6,False,0,0,23,5,11,8,0,1,0.0,2,2,13,196,4
6,172,45,1,5,6,False,0,0,48,6,14,12,0,1,0.0,2,2,13,196,4
4,295,52,1,5,3,False,0,0,23,5,15,11,0,1,0.0,2,2,13,196,4
4,100,0,4,5,6,False,0,0,23,5,17,15,0,0,0.0,2,2,13,196,3
4,295,52,1,18,11,True,2,0,23,5,24,23,0,1,0.0,2,2,13,196,2
4,295,52,2,5,3,False,0,0,23,5,35,31,0,0,0.0,2,2,13,196,0
2,148,26,6,5,6,False,0,0,0,0,49,34,0,0,253.77,2,2,13,196,0
7,265,0,1,5,9,False,0,0,75,6,1,1,1,1,0.0,2,2,13,196,4
7,182,32,2,18,11,True,1,0,75,6,1,1,1,0,0.0,2,2,13,196,1
7,295,52,1,18,11,True,1,0,75,6,2,2,0,1,0.0,2,2,13,196,3
4,295,52,1,5,1,True,1,0,23,5,4,4,0,1,0.0,5,2,11,283,1
6,230,45,1,5,6,False,0,0,48,6,4,4,0,1,0.0,5,2,11,283,4
2,295,52,1,8,9,False,0,0,0,0,4,3,0,1,0.0,5,2,11,283,1
1,168,0,2,5,9,False,0,4,3,2,5,3,0,0,0.0,5,2,11,283,3
4,295,52,4,18,6,False,0,0,23,5,7,7,0,0,0.0,5,2,11,283,4
4,197,0,1,5,9,False,0,0,23,5,13,12,0,1,0.0,5,2,11,283,0
6,257,45,1,5,5,False,0,0,48,6,16,16,0,1,0.0,5,2,11,283,4
4,175,0,1,5,9,False,0,0,23,5,1,1,1,1,0.0,5,2,11,283,1
4,190,0,1,18,11,True,1,0,23,5,1,1,1,1,0.0,5,2,11,283,1
4,295,52,1,5,6,False,0,0,23,5,1,1,1,1,0.0,5,2,11,283,4
4,168,0,1,5,9,False,0,0,23,5,1,1,1,1,0.0,5,2,11,283,3
4,82,0,1,5,9,False,0,0,23,5,1,1,1,1,0.0,5,2,11,283,4
4,295,52,1,5,9,False,0,0,23,5,1,1,1,1,0.0,5,2,11,283,0
4,225,41,2,7,9,False,0,0,23,5,1,1,1,0,0.0,5,2,11,283,4
4,295,52,2,5,9,False,0,0,23,5,1,1,1,0,0.0,5,2,11,283,3
4,295,52,2,5,9,False,0,0,23,5,1,1,1,0,0.0,5,2,11,283,4
4,295,52,2,5,9,False,0,0,23,5,1,1,1,0,0.0,5,2,11,283,4
5,295,52,1,5,9,False,0,1,23,3,1,1,1,1,0.0,5,2,11,283,4
4,295,52,1,5,9,False,0,0,23,5,2,2,0,1,0.0,5,2,11,283,0
4,85,23,1,5,9,False,0,0,23,5,2,2,0,1,0.0,5,2,11,283,4
4,295,52,3,5,9,False,0,0,23,5,4,4,0,0,0.0,5,2,11,283,3
2,172,45,1,5,1,True,1,0,0,0,2,2,0,1,0.0,5,2,11,283,4
6,295,52,1,5,6,False,0,0,48,6,3,3,0,1,0.0,5,2,11,283,0
4,295,52,1,5,9,False,0,0,23,5,1,1,1,1,0.0,5,2,11,283,2
2,295,52,5,5,3,False,0,0,0,0,1,1,1,0,0.0,5,2,11,283,4
2,295,52,4,5,3,False,0,0,0,0,1,1,1,0,0.0,5,2,11,283,1
2,295,52,6,5,3,False,0,0,0,0,1,1,1,0,0.0,5,2,11,283,4
2,295,52,7,5,3,False,0,0,0,0,1,1,1,0,0.0,5,2,11,283,3
4,148,26,1,5,1,True,1,0,23,5,1,1,1,1,0.0,5,2,11,283,4
4,295,52,1,5,1,True,1,0,23,5,3,2,0,1,0.0,5,2,11,283,3
2,102,0,2,5,6,False,0,0,0,0,1,1,1,0,0.0,9,2,12,42,1
4,295,52,1,5,9,False,0,0,23,5,9,9,0,1,0.0,9,2,12,42,1
2,231,45,2,18,11,True,2,0,0,0,36,30,0,0,0.0,9,2,12,42,0
4,295,52,1,5,6,False,0,0,23,5,1,1,1,1,0.0,9,2,12,42,4
4,295,52,1,18,6,False,0,0,23,5,1,1,1,1,0.0,9,2,12,42,3
6,83,0,1,5,9,False,0,0,48,6,1,1,1,1,0.0,9,2,12,42,1
2,172,45,1,5,6,False,0,0,0,0,1,1,1,1,0.0,9,2,12,42,4
2,0,0,1,5,1,True,1,0,0,0,1,1,1,1,0.0,9,2,12,42,0
7,295,52,1,5,9,False,0,0,75,6,1,1,1,1,0.0,9,2,12,42,3
7,116,0,1,5,9,False,0,0,75,6,1,1,1,1,0.0,9,2,12,42,4
7,153,0,1,18,6,False,0,0,75,6,1,1,1,1,0.0,9,2,12,42,0
4,147,25,1,5,1,True,1,0,23,5,2,2,0,1,0.0,9,2,12,42,1
4,295,52,1,8,6,False,0,0,23,5,2,2,0,1,0.0,9,2,12,42,3
6,195,45,4,5,9,False,0,0,67,6,2,1,1,0,0.0,9,2,12,42,3
2,225,41,13,5,9,False,0,0,0,0,2,2,0,0,0.0,9,2,12,42,4
7,295,52,1,9,9,False,0,0,75,6,2,2,0,1,0.0,9,2,12,42,1
7,295,52,1,18,6,False,0,0,75,6,2,2,0,1,0.0,9,2,12,42,0
7,295,52,2,5,9,False,0,0,75,6,3,3,0,0,0.0,9,2,12,42,3
4,295,52,1,5,6,False,0,0,23,5,4,4,0,1,0.0,9,2,12,42,2
2,257,45,1,5,6,False,0,0,0,0,4,3,0,1,0.0,9,2,12,42,3
4,147,25,1,18,11,True,1,0,23,5,1,1,1,1,0.0,9,2,12,42,3
4,106,0,2,5,9,False,0,0,23,5,1,1,1,0,0.0,10,4,22,82,1
4,164,0,1,5,1,True,1,0,23,5,1,1,1,1,0.0,10,4,22,82,1
4,295,52,1,5,9,False,0,0,23,5,1,1,1,1,0.0,10,4,22,82,3
2,12,49,1,5,6,False,0,0,0,0,1,1,1,1,0.0,10,4,22,82,1
4,265,0,1,5,9,False,0,0,23,5,1,1,1,1,0.0,10,4,22,82,4
4,241,0,1,5,9,False,0,0,23,5,1,1,1,1,0.0,10,4,22,82,2
4,295,52,1,5,9,False,0,0,23,5,1,1,1,1,0.0,10,4,22,82,1
4,161,0,1,5,6,False,0,0,23,5,1,1,1,1,0.0,10,4,22,82,1
4,295,52,1,5,9,False,0,0,23,5,1,1,1,1,0.0,10,4,22,82,4
2,25,0,1,5,1,True,1,0,0,0,1,1,1,1,0.0,10,4,22,82,4
4,295,52,1,5,9,False,0,0,23,5,1,1,1,1,0.0,10,4,22,82,0
2,59,8,1,5,6,False,0,0,0,0,2,2,0,1,0.0,10,4,22,82,3
6,0,0,1,18,11,True,1,0,66,6,4,3,0,1,0.0,10,4,22,82,1
4,147,25,1,5,1,True,1,0,23,5,5,5,0,1,0.0,10,4,22,82,1
6,295,52,1,5,9,False,0,0,60,6,6,4,0,1,0.0,10,4,22,82,1
4,295,52,10,5,6,False,0,0,23,5,6,6,0,0,0.0,10,4,22,82,4
4,182,32,1,5,6,False,0,0,23,5,9,7,0,1,0.0,10,4,22,82,4
4,295,52,1,5,6,False,0,0,23,5,9,6,0,1,0.0,10,4,22,82,3
2,295,52,1,7,9,False,0,0,0,0,13,7,0,1,0.0,10,4,22,82,1
4,295,52,9,5,1,True,1,0,23,5,27,17,0,0,0.0,10,4,22,82,0
7,295,52,1,5,9,False,0,0,75,6,1,1,1,1,0.0,10,4,22,82,0
7,295,52,1,9,9,False,0,0,75,6,1,1,1,1,0.0,10,4,22,82,1
7,116,0,1,5,9,False,0,0,75,6,1,1,1,1,0.0,10,4,22,82,1
7,295,52,1,5,9,False,0,0,75,6,1,1,1,1,0.0,10,4,22,82,1
7,241,0,1,18,6,False,0,0,75,6,1,1,1,1,0.0,10,4,22,82,1
7,295,52,1,5,9,False,0,0,75,6,1,1,1,1,0.0,10,4,22,82,0
7,295,52,1,5,9,False,0,0,75,6,1,1,1,1,0.0,10,4,22,82,1
7,295,52,1,5,9,False,0,0,75,6,1,1,1,1,0.0,10,4,22,82,1
7,295,52,1,18,6,False,0,0,75,6,1,1,1,1,0.0,10,4,22,82,1
7,109,0,1,5,9,False,0,0,75,6,1,1,1,1,0.0,10,4,22,82,3
7,135,0,1,5,9,False,0,0,75,6,1,1,1,1,0.0,10,4,22,82,4
7,295,52,1,5,3,False,0,0,75,6,1,1,1,1,0.0,10,4,22,82,4
7,295,52,1,5,9,False,0,0,75,6,1,1,1,1,0.0,10,4,22,82,0
7,295,52,1,18,6,False,0,0,75,6,1,1,1,1,0.0,10,4,22,82,4
7,295,52,1,8,9,False,0,0,75,6,1,1,1,1,0.0,10,4,22,82,0
7,295,52,3,5,9,False,0,0,75,6,1,1,1,0,0.0,10,4,22,82,4
7,295,52,1,18,6,False,0,0,75,6,2,2,0,1,0.0,10,4,22,82,4
7,295,52,1,5,9,False,0,0,75,6,2,2,0,1,0.0,10,4,22,82,1
7,116,0,1,18,6,False,0,0,75,6,2,1,1,1,0.0,10,4,22,82,3
7,295,52,1,5,9,False,0,0,75,6,2,2,0,1,0.0,10,4,22,82,0
7,19,0,1,18,6,False,0,0,75,6,2,2,0,1,0.0,10,4,22,82,0
7,43,0,1,5,9,False,0,0,75,6,2,2,0,1,0.0,10,4,22,82,0
7,295,52,1,18,6,False,0,0,75,6,2,2,0,1,0.0,10,4,22,82,0
7,295,52,1,16,0,True,1,0,75,6,2,2,0,1,0.0,10,4,22,82,3
7,19,0,1,5,9,False,0,0,75,6,2,1,1,1,0.0,10,4,22,82,4
4,295,52,1,5,6,False,0,0,23,5,4,4,0,1,0.0,8,4,24,23,3
6,295,52,1,5,6,False,0,0,48,6,4,4,0,1,0.0,8,4,24,23,4
6,59,8,4,5,6,False,0,0,48,6,7,7,0,0,0.0,8,4,24,23,4
2,295,52,1,5,9,False,0,0,0,0,7,6,0,1,0.0,8,4,24,23,3
4,295,52,1,5,9,False,0,0,23,5,9,7,0,1,0.0,8,4,24,23,4
6,172,45,6,5,5,False,0,0,48,6,11,9,0,0,0.0,8,4,24,23,3
6,172,45,5,5,5,False,0,0,48,6,21,17,0,0,0.0,8,4,24,23,4
4,295,52,1,5,3,False,0,0,23,5,24,19,0,1,460.98,8,4,24,23,0
2,59,8,4,5,1,True,1,0,0,0,53,36,0,0,0.0,8,4,24,23,0
7,295,52,1,5,9,False,0,0,75,6,3,3,0,1,0.0,8,4,24,23,1
7,295,52,1,5,1,True,1,0,75,6,5,4,0,1,0.0,8,4,24,23,3
7,295,52,1,5,9,False,0,0,75,6,23,15,0,1,0.0,8,4,24,23,1
2,295,52,8,5,1,True,1,0,0,0,1,1,1,0,0.0,8,4,24,23,4
7,295,52,1,18,6,False,0,0,75,6,1,1,1,1,0.0,8,4,24,23,3
7,246,0,1,5,5,False,0,0,75,6,1,1,1,1,0.0,8,4,24,23,4
7,295,52,1,5,9,False,0,0,75,6,1,1,1,1,0.0,8,4,24,23,1
7,116,0,1,18,6,False,0,0,75,6,1,1,1,1,0.0,8,4,24,23,1
7,295,52,1,5,9,False,0,0,75,6,1,1,1,1,0.0,8,4,24,23,3
4,295,52,3,18,6,False,0,0,23,5,6,5,0,0,0.0,8,4,24,23,0
4,295,52,1,5,9,False,0,0,23,5,3,3,0,1,0.0,8,4,24,23,4
7,295,52,1,5,9,False,0,0,75,6,2,2,0,1,0.0,8,4,24,23,1
2,295,52,1,19,11,True,2,0,0,0,1,1,1,1,0.0,8,4,24,23,0
7,295,52,1,5,9,False,0,0,75,6,1,1,1,1,0.0,8,4,24,23,4
7,295,52,1,18,6,False,0,0,75,6,1,1,1,1,0.0,8,4,24,23,0
7,295,52,1,18,6,False,0,0,75,6,1,1,1,1,0.0,8,4,24,23,0
6,195,45,3,5,6,False,0,0,67,6,2,2,0,0,0.0,8,4,24,23,3
2,295,52,10,5,3,False,0,0,0,0,2,2,0,0,0.0,8,4,24,23,2
7,295,52,1,5,9,False,0,0,62,6,4,4,0,1,0.0,8,4,24,23,0
4,57,0,1,5,9,False,0,0,23,5,1,1,1,1,0.0,4,3,21,263,0
4,295,52,1,18,11,True,1,0,23,5,2,2,0,1,0.0,4,3,21,263,3
6,257,45,11,5,6,False,0,0,48,6,2,2,0,0,0.0,4,3,21,263,4
2,295,52,1,9,9,False,0,0,0,0,3,3,0,1,0.0,4,3,21,263,2
4,172,45,1,5,5,False,0,0,23,5,4,3,0,1,0.0,4,3,21,263,4
6,295,52,1,5,6,False,0,0,48,6,5,5,0,1,0.0,4,3,21,263,0
2,295,52,2,5,11,True,1,0,0,0,5,5,0,0,0.0,4,3,21,263,1
6,257,45,2,5,6,False,0,0,48,6,6,4,0,0,0.0,4,3,21,263,4
2,175,0,1,5,1,True,1,0,0,0,6,6,0,1,0.0,4,3,21,263,4
4,295,52,10,18,6,False,0,0,23,5,9,9,0,0,0.0,4,3,21,263,3
2,295,52,3,5,11,True,1,0,0,0,10,10,0,0,0.0,4,3,21,263,3
1,244,0,1,5,9,False,0,4,3,2,13,11,0,1,0.0,4,3,21,263,1
6,257,45,1,5,6,False,0,0,48,6,16,11,0,1,0.0,4,3,21,263,4
6,59,8,3,5,6,False,0,0,48,6,21,17,0,0,0.0,4,3,21,263,4
4,5,0,1,5,9,False,0,0,23,5,1,1,1,1,0.0,4,3,21,263,4
4,244,0,1,8,9,False,0,0,23,5,1,1,1,1,0.0,4,3,21,263,1
4,295,52,1,18,6,False,0,0,23,5,1,1,1,1,0.0,4,3,21,263,1
7,295,52,1,5,5,False,0,0,75,6,1,1,1,1,0.0,4,3,21,263,3
7,295,52,1,5,9,False,0,0,75,6,1,1,1,1,0.0,4,3,21,263,4
2,295,52,1,5,9,False,0,0,0,0,1,1,1,1,0.0,4,3,21,263,1
2,295,52,1,5,9,False,0,0,0,0,1,1,1,1,0.0,4,3,21,263,1
4,295,52,1,7,9,False,0,0,23,5,1,1,1,1,0.0,4,3,21,263,3
7,295,52,1,2,1,True,1,0,75,6,2,2,0,1,0.0,4,3,21,263,3
7,295,52,1,21,9,False,0,0,75,6,2,2,0,1,0.0,4,3,21,263,3
4,295,52,1,5,9,False,0,0,23,5,2,2,0,1,0.0,4,3,21,263,1
6,257,45,9,5,6,False,0,0,21,6,2,2,0,0,0.0,4,3,21,263,4
6,295,52,1,5,9,False,0,0,5,6,3,3,0,1,0.0,4,3,21,263,2
4,83,0,1,5,6,False,0,0,23,5,4,4,0,1,0.0,4,3,21,263,1
6,182,32,2,5,3,False,0,0,48,6,2,2,0,0,0.0,4,3,21,263,4
6,257,45,10,5,6,False,0,0,48,6,2,2,0,0,0.0,4,3,21,263,4
2,172,45,1,5,6,False,0,0,0,0,1,1,1,1,0.0,4,3,21,263,4
4,295,52,1,8,9,False,0,0,23,5,1,1,1,1,0.0,4,3,21,263,3
4,295,52,1,5,9,False,0,0,23,5,1,1,1,1,0.0,4,3,21,263,4
4,295,52,1,5,1,True,1,0,23,5,1,1,1,1,0.0,4,3,21,263,3
4,152,0,1,5,9,False,0,0,23,5,1,1,1,1,0.0,4,3,21,263,1
4,295,52,1,5,1,True,1,0,23,5,1,1,1,1,0.0,4,3,21,263,4
7,0,0,1,5,1,True,1,0,75,6,4,4,0,1,0.0,4,2,12,254,4
4,295,52,1,5,6,False,0,0,23,5,8,8,0,1,0.0,4,2,12,254,3
4,259,0,1,5,9,False,0,0,23,5,1,1,1,1,0.0,4,2,12,254,0
6,229,44,3,5,6,False,0,0,48,6,2,1,0,0,0.0,4,2,12,254,3
4,0,0,2,5,9,False,0,0,23,5,3,3,0,0,0.0,4,2,12,254,4
6,295,52,14,5,6,False,0,0,48,6,4,4,0,0,0.0,4,2,12,254,4
2,287,26,3,18,6,False,0,0,0,0,4,4,0,0,0.0,4,2,12,254,3
6,257,45,1,5,6,False,0,0,48,6,6,6,0,1,0.0,4,2,12,254,3
2,274,0,1,5,9,False,0,0,0,0,6,5,0,1,0.0,4,2,12,254,1
6,182,32,1,5,6,False,0,0,48,6,12,10,0,1,71.85,4,2,12,254,4
5,295,52,3,5,9,False,0,1,23,3,14,12,0,0,34.91,4,2,12,254,1
4,147,25,16,5,6,False,0,0,23,5,1,1,1,0,0.0,4,2,12,254,4
7,295,52,1,5,9,False,0,0,75,6,1,1,1,1,0.0,4,2,12,254,3
7,0,0,1,18,6,False,0,0,75,6,1,1,1,1,0.0,4,2,12,254,0
4,295,52,1,5,9,False,0,0,23,5,1,1,1,1,0.0,4,2,12,254,0
7,295,52,1,5,9,False,0,0,75,6,1,1,1,1,0.0,4,2,12,254,4
7,171,0,1,21,9,False,0,0,75,6,1,1,1,1,0.0,4,2,12,254,0
4,295,52,1,18,6,False,0,0,23,5,1,1,1,1,0.0,4,2,12,254,1
2,295,52,1,9,9,False,0,0,0,0,1,1,1,1,0.0,4,2,12,254,4
6,241,0,1,5,11,True,1,0,29,6,1,1,1,1,0.0,4,2,12,254,1
6,295,52,3,5,6,False,0,0,48,6,1,1,1,0,0.0,4,2,12,254,1
6,295,52,15,5,6,False,0,0,48,6,1,1,1,0,0.0,4,2,12,254,4
6,229,44,2,5,6,False,0,0,48,6,1,1,1,0,0.0,4,2,12,254,3
4,161,0,2,5,9,False,0,0,23,5,2,2,0,0,0.0,4,2,12,254,0
6,295,52,1,5,5,False,0,0,11,6,2,2,0,1,0.0,4,2,12,254,1
1,246,0,1,7,9,False,0,4,3,2,2,2,0,1,0.0,4,2,12,254,0
2,274,0,2,5,9,False,0,0,0,0,3,3,0,0,0.0,4,2,12,254,4
2,284,49,3,18,11,True,1,0,0,0,1,1,1,0,0.0,4,2,12,254,4
4,295,52,1,3,1,True,1,0,23,5,1,1,1,1,0.0,4,2,12,254,1
7,57,0,1,5,9,False,0,0,75,6,2,2,0,1,0.0,4,2,12,254,1
3,172,45,1,5,6,False,0,0,16,4,8,5,0,1,0.0,8,1,5,4,3
4,295,52,1,5,1,True,1,0,23,5,12,12,0,1,0.0,8,1,5,4,0
4,257,45,1,5,6,False,0,0,23,5,41,26,0,1,0.0,8,1,5,4,0
4,172,45,2,5,6,False,0,0,23,5,5,5,0,0,0.0,8,1,5,4,3
4,110,0,1,18,11,True,1,0,23,5,6,5,0,1,0.0,8,1,5,4,4
6,10,14,1,5,9,False,0,0,48,6,13,11,0,1,0.0,8,1,5,4,3
2,295,52,1,9,9,False,0,0,0,0,2,2,0,1,0.0,8,1,5,4,4
2,295,52,1,5,9,False,0,0,0,0,5,4,0,1,0.0,8,1,5,4,4
4,295,52,1,9,9,False,0,0,23,5,7,5,0,1,0.0,8,1,5,4,4
4,181,0,1,5,9,False,0,0,23,5,1,1,1,1,0.0,8,1,5,4,1
4,295,52,1,18,11,True,1,0,9,5,1,1,1,1,0.0,8,1,5,4,0
7,295,52,1,18,6,False,0,0,75,6,1,1,1,1,0.0,8,1,5,4,1
7,19,0,1,5,9,False,0,0,75,6,1,1,1,1,0.0,8,1,5,4,4
7,162,0,1,5,9,False,0,0,75,6,1,1,1,1,0.0,8,1,5,4,3
7,295,52,1,21,9,False,0,0,75,6,1,1,1,1,0.0,8,1,5,4,1
7,136,0,1,5,9,False,0,0,75,6,1,1,1,1,0.0,8,1,5,4,3
7,295,52,1,18,6,False,0,0,75,6,1,1,1,1,0.0,8,1,5,4,0
6,115,26,1,8,9,False,0,0,65,6,1,1,1,1,0.0,8,1,5,4,4
1,181,0,2,5,9,False,0,4,3,2,1,1,1,0,0.0,8,1,5,4,1
7,295,52,3,5,9,False,0,0,75,6,1,1,1,0,0.0,8,1,5,4,4
7,295,52,1,18,6,False,0,0,75,6,2,2,0,1,0.0,8,1,5,4,1
7,19,0,1,5,9,False,0,0,75,6,2,1,1,1,0.0,8,1,5,4,4
4,295,52,1,18,6,False,0,0,23,5,2,2,0,1,0.0,8,1,5,4,3
7,0,0,1,5,1,True,1,0,75,6,3,3,0,1,0.0,8,1,5,4,3
4,257,45,2,5,5,False,0,0,23,5,1,1,1,0,0.0,8,1,5,4,3
4,295,52,1,5,9,False,0,0,23,5,1,1,1,1,0.0,10,3,18,78,0
